filename,label,md5,sha256,m2_score,m3_score,m4_score,m4_source,num_apis,m1_score,m4_active,fts,threat_level
200231c7311948133a61c3cbab50bd0e91e2278f94c131d4e3aa1689f4a1ee42c8ba278f7db6acf46e93aebba6e5983d5f38d03343e85b8b2fba9b8918c3b20f65c3e45efab6d030c0c6de8019f4293a68a326f72e8b0304f99096a2e9b321ab19c7fe55.exe,blaster,033beb309971c0d961fd2d5cd95d6179,27f45cc3abca83923b173fc98a0723d08ab64e340b07b02111541ff1feaabf6b,1.0,0.999899989999,1.0,cnn_lstm,100,0.0,True,0.999967,CRITICAL
0222504f0bf536bb8b4f627a4b3b0b9c40c627dc59defffd66f9e6094233b5cd86539ea3d605bc360c266f37c2949662f032a1fba480886ac6735aebfaac899bd5b957af27f97b0caa0ce8b171c688fd5277d6f53aa804d132ef237185f972d0c474707d.exe,blaster,359a449013b90b1f08ebad32ffc0357b,354869c0107250138483317d8f3592241ae43c636adaca63d36de7da196f3b6a,1.0,0.9999726071330562,0.999804,cnn_lstm,7,0.0,True,0.999942,CRITICAL
234659f536a83d5c4be029401a17f07c10e6b58fba1a8948fea5f0676864a1a547cb9ff1722e843c0b379a4cced3a32aaab0a657fc5a95cd6de17a0b0f7d2e62d43bb57b09aca044398c5c82055f6497d16caca8682a42269aca90e5cf16f0780fc6053c.exe,blaster,a3ebdb34e79ed65d3c2abb35d06dd84e,5fafd5840bde2077e66d13b048bf679419e6af0d50dffcd8d01c38a2f1253d21,0.0,0.9995228587242364,0.0,abstained_no_imports,0,0.0,False,0.444232,MEDIUM
265500c31160982229347c2829220e180656f9f38fe18a21fd08015a98a9dc727fff7b33c82e4c941cd848bfb297ccadd0b37521cf9a58111dc0029227929069670633c298fabd093b1bd680ed2f9d1163ee7c723216e9fae2641654da471da9fd4b3ee0.exe,blaster,8633f4acb04d74b58ad0623bdafb0979,02867c178ab7e75687e15302b8ecbc0eb00a0c67e99e7a059338cd0b557fceaf,0.99,0.9998659280654462,0.999852,cnn_lstm,8,0.0,True,0.995752,CRITICAL
268070b597430a5e80514395106b2485061d41e3a094bac1b85efbf6ccbfc5c234250e205426bcdd0b24f8161af83f14587ea87fe143ea4bedc95b04b5946590109a8f43d76268e8b2dfb5c2bb37ddac45a0238a97439bea988b49ee853eef1a39b95501.exe,blaster,16f95fdcc4b98fa4555aad6718fef34f,db9c2f7e5f128d10ed30344cc16c6520a07a66f4d10b1d87cc7789c1e34c7ecd,0.97,0.9996744806020774,1.0,cnn_lstm,70,0.0,True,0.987391,CRITICAL
268700b717126176b4e19e25c1459c487ac2dd5bd26151bac0abf9fa76a1e49c0ee2f2ddf78b70688d14886863169a421301e53399ca491c6dc485118da5f7e80978e4a5a92ee9275775de63121d4fdfff416a1f06d7bdab7dc2bdd1b1cccc20e5a719f1.exe,blaster,e76e90177981cbafc3c185d829f49c25,e5b10a125fe4823a05b1fbeb4d1d89d5a8cfb3e7dc833e99982da50c5c728c6e,0.71,0.9996967415851168,0.0,abstained_no_imports,0,0.0,False,0.838754,CRITICAL
271389b405e76a1f038914ec3a3d96826e78541aa7c373cd7b0efe8d3d7fafb79da5066036f965dd1ee487dbca768d9b61bde35c2fa20f3485156fd7a62c2cebe5b0fd9ccaa52c64f0e43b4d8ddbf5908c9a23c9fec9a1e92572385758a37f4e07d4f8ce.exe,blaster,78bea7d6b0541238f2591f07290335da,b06f49a4a2cc4107d1603f20c6cfea02e49091a37e92e15d3f53516460ac51de,0.77,0.9999827878371332,0.999942,cnn_lstm,7,0.0,True,0.904146,CRITICAL
285851e3359e6e1f679f9fd80f6dc65a6d130d50f50406c554d7c0bebb2e4ea217f254c8d1a80de13671e4f118e56c76e9023c87cbe3bd01b6833d2471e552c99dfcf2fe8f09b7348d9e51a2dbc3191d4bf70901ed9409709bf59c562edc1e0ab1fb450b.exe,blaster,24ea35c70fde60f106b53513fc174f9b,4c953530c4792e68164bd1cf8cdc7d3de8cf768a0f3ccf6a72a8e0342c5278c2,0.86,0.9999908592321756,0.999681,cnn_lstm,7,0.0,True,0.941584,CRITICAL
298014e9316cb7de220bd7f67d24d14f66ee93b7074c60361ede0d5812cac34489d19d886971351f4fe3007caaf76e8a91d45650614830ad3a76ca7c213ad0963970a242847c90d4ef5b6c59ea3ff41be35a9806a6a09272e36aafff6f2f19b09e9da2ff.exe,blaster,c830a699156ed5bf84d1a9e7050f049a,e92174bef4ed9ed4338fb0f877e25f701f0d708bc8c25022eed14716cc00033a,0.63,1.0,1.0,cnn_lstm,100,0.0,True,0.845833,CRITICAL
311839f6745916a3441ef5042aaa657fcc9a071070cc299d77fb83c4e2a4184ec8a32c7ef9dacf0d3370e9c75d748a2f7a46c2473a92e5d3f2d4b42121ab3161582275f55917c2d9d94c6dd448dc5ca8f9b8efc355e8f59f7721933da590fdbbf827c247.exe,blaster,6512c7e133a6a666f9fc4b1fcbbf0b61,a97eabac01a70ad0711615b6a6acb8f696f5d4b4b137e96bbb754845bc275792,0.0,0.9999287045666356,0.0,abstained_no_imports,0,0.0,False,0.444413,MEDIUM
314471a03cd895d77c00c9143b9b0161abf17e37a04697acbebbcc13fd148f530ab4c3cd19c844550f21f4bfc0cf5a5b28ed81053ed2d25e68ceae0897a3a703004ee6ab8a2e1025c7be33294d7697cf406dc8c7233df78cc9df348f3560b89ad6ea2e05.exe,blaster,db71c47c1c83d3fc37995c2d9b2a9ffb,c2cbcee26e22a3d5c7dbb0940d8df17f4202ac733756fecb4fa4bac4b7334e13,0.97,0.9995424381831302,1.0,cnn_lstm,70,0.0,True,0.987347,CRITICAL
317453ddc397738ce7b55f7ea2aa1a39473fa371bfed125f8c01da31866943f7c9ae70cf93bad67925c05edc219be319892a8bf18ae2d6148f7d83a9c0d848649e6d660414f8a5aeece440d5e589fba1c784d624009f7d2970c369db7eff79b1176ee47a.exe,blaster,007ca45fbd59e97643e7d51a30a5baa3,d7fab77c466bd9f34c3d6c446f800b5e208cad36a5a6f95d8cd5446fdb16bea4,0.74,0.9924912434325744,1.0,cnn_lstm,100,0.0,True,0.889164,CRITICAL
382679fd7aee83e27c73a62073e444eb6ee13af3a3ea2eef4d7c05599baa1293137658f5bd24dd75a5c07dd1e6a3fe92a6205067deda1724f0f33a3b2178acd1bf99a542b0e4107445b302de02e25f5d134071ff04311498b11452c2dd7191ce9c56dc83.exe,blaster,497cac6648021d9cc20ce2c6f8b1e9a7,cd0ed046f4900edc9f83ba26658c459fffa64ef887f01fffbdb3c468124ad8af,0.83,0.9999827878371332,0.999485,cnn_lstm,7,0.0,True,0.929032,CRITICAL
395602a477a51eb926147afa70a99127ff9f44e5552c80611675a95bcdd5fdcbe8384d64c30556f638cb927185794b76a23f12cbe15d4180b91d02bd43101ca67d387d904f1f8dd09a397f360b8441d01f5bcac1a2fe3d98975ac57967f5cd664a6f9a4f.exe,blaster,e116e200fc2b88542482f7bd5192d010,dae201ae6bb7775fdc703416ee977351f60f03935160c7dc2eea0f8e66b10b12,0.66,0.9949908592321756,0.0,abstained_no_imports,0,0.0,False,0.808885,CRITICAL
398407dd9823e3670f502f69304002661080a35fcc657c158f38c029bf06fed48c3a3a8962648d5c10e4528b9f058bffa1cf55b50b17109ecf4f9677da8fd26a18bb8380a5dd9287d1351059f17bcaaf251b6f596f97bff8adfae2780274a66f87cc4709.exe,blaster,5e67702d8ad84d04be078625a956fd25,b6b558df29df3d3a88be2092c9a3805a844f9354f62768e5be532eb91e1d5bb7,0.91,0.9994654368479337,0.995339,cnn_lstm,3,0.0,True,0.961157,CRITICAL
439277c0f18a9226432ba4c1de895c9a745c08a0b498a6461eafb066f1db6ec295fe60047d31dbd6d4dbc50f594f8711229f60604d35c19f74549ed655f203d01f045f771e28d370a7125ecb563527bbe1e5d2e7dc782f972d2d8db71b6d9fb57381ace1.exe,blaster,0f120fd078e2ca0fcd2939b77162e54c,ada078dad426c6109d275613dd99691e95f334ea361904411fd0ed8a16cf7327,0.69,0.9999827288428323,0.99989,cnn_lstm,7,0.0,True,0.8708,CRITICAL
476181e9138c07f78b9ef316ffd7532cef948b3cfd294e014016b30c31e2cf6f36ea0055728bc6d818b64fc27f65dc2b9a3fd677dad8f2eaf94170ef1bb897cb3e921967fbcf985015f5ffd994153c73f8fef27ac130544b49882a5c3b0b2bbab69efdbf.exe,blaster,7304ca38d243dbf8715c6f25affcdfb2,b8e77ddb0e83f43f1d6c718722f12ad4aee16d8ac09eff90bd049209a888b124,0.79,0.9999497607655502,0.999999,cnn_lstm,53,0.0,True,0.912483,CRITICAL
476752ce96e9996379ca3eb75b37dcdadf26b005dffd20f395f704c6f572129334678e483126e9700da6900e2cbe6adc6be0641a702d79cf1d879c59a3664f4718d016c0ca70e83f8387c119164e15c5923a02b44dd9754cc9beb6957e8cb414004a0e9e.exe,blaster,965f73ac7602edfefddaa52b77d46c4f,30a29a7a24a6e33fabb01a4d781b2e74623946d6fd143095ba2dfe76ee0198b6,0.0,0.9998805290854784,1.0,cnn_lstm,100,0.0,True,0.583294,HIGH
0477194c7575a14a71ba316bca5cc6a797552c8a07fae41642c9f2c4c2bbdb83c3dfd628707c30c01ff0723935c5bc376ce4a739763f6661f58661b8dc41b2aef35fef4339db96debb946ec8d66c536d92abdbb973dd7a80cbbd1f2e4bdbad8a8a2a821a.exe,blaster,c5f01cc1c4fef1c1c6932f26d359c1ea,66b4a358c7764d54521966c06382d4dba2db3816166c7c34313be2870b0dc63e,1.0,1.0,0.909933,cnn_lstm,3,0.0,True,0.977483,CRITICAL
480712c52b1a59a3296889da7af287993670d17d052d5b1e0048676d82ca16de4ca25fc44ae5c72ae45047ecf90fa7ebd100d5a1b026ba9f23ce850915836f7aedf2a0924224bd0ee15a846d341ec7f8e0a962659d767c8646a0abd3b9bbf20faf22d5ed.exe,blaster,314287b1fc2a47f86ab80eeaa09aa6e0,f11ee5996ff91e52d78a18c9b56f937b6a05ea867f61cf86419d5a5c6cc4f23d,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
492258e93d80960afa3e2d3be3a55c514ad5812fe2306e79646b672e378cbd541d39181162dde7b3c3d36a90a32e9d3134be47473b7f7fcf416cee8bf26818290a38a5a5b0a4bbe2d0117e02a633b160cf61bc00ba44d5659a4fef8f7f109781af254cab.exe,blaster,b45902d1192f1ca8af364a42171767a3,fa64c6d2fc526c3222cd4f0a4d3243737575de8f7f522d05c73e0a79ff3f6c11,0.74,1.0,0.99989,cnn_lstm,7,0.0,True,0.891639,CRITICAL
493883ada989e2318da6157b773137aba97565b0033ae129db12d2736d06ed5b425b426da880b62a3dcba1c0806d3389522ff4b9fc15a1d6214f70f93080268b8a93c0effa0767cc77774bcae1222de10562dc78c66ecda78c295eb303b5f5d4aa3c2d4f.exe,blaster,5d03c3bab7aad77f41fba16c2fa4ed4a,bde06f7ca8557c925680ea4413046090c7aa87ddb2a471ce065949d870ca389d,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
509013ee7bc1505127b18c9ca231529d8f225a22d474b24648e35344ea1279b31d650f4be4b7e99ec6f921d480dce36c7ef6708ff660239f91eb6a15a92cabf56dfaba44d7c5023d3da7b10a6543424f67d2ba8b4fc3de3fa186ca0f8e9b3ff85c5f674a.exe,blaster,30caf67d793be73de4ba5f9bde7fbc75,47070a971f2ffc314c0730e0161716f561a1a40e59cee773b98074d18d3f38bf,0.0,0.9999382716049382,0.0,abstained_no_imports,0,0.0,False,0.444417,MEDIUM
509595d9d432659c145c0baecc198cda38cd4b4e59618447b9845b9ef7958abcc41ce4a7c43894ce1cd61c59ab2cf1f6163adb6a37c06fec80505ffce65d3711590c6749a4e59959f0f3ef57bd21c0cff340d47474095e1d523d58cab59ac0484708e2f0.exe,blaster,4f68da043b371897ac433ed677c72b96,8fa3d9de15142ff64e2395ce9c446c9f175f8a5acd0c75e25510b62491931cff,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
514951aead450234a99ae577e40f189a049b8dcb2c3eef946e2f760c578534c67a3e50b0084ccde93b04828bcfaa06167aa05b0fb65949f1ad23f1ec76b32ac30a0a7fb1ec38dbb291f71b673af11292b1974c8b4776a8d6ab8d5874d01abf1d7c11398d.exe,blaster,ec7632e3eceb053a1359ffb85f9e6f88,0e5e16dddc3b07fe01995798b3790f2e7983b2dd3b9e9cfec8e50158a6aeca25,0.0,1.0,0.857963,cnn_lstm,9,0.0,True,0.547824,MEDIUM
0523556b7526049dbc499e6fbb2c832f2a37e9d6aa0d4ec411a1794a451eb1816c83f3caf55f16496a8c52181ca603b689b3b82c98f3fe587cc327e27cc12930fcdebd889593ab4c75212fbcfa9602d119a150bc251ac299d6c71d0e137d3ce439b53e0a.exe,blaster,d48bdf151e95f460c68b3a7468eb6477,9d56d3bf94ab96c0ff609639cf08518ed30d18e3447b77db965a199d357a9f6d,1.0,0.9998289845243682,0.0,abstained_no_imports,0,0.0,False,0.999924,CRITICAL
552026fdcd79376ccb21d93e8102f24cf73f436306bac7702db7eea10e3aac3a41a73dd7e5be7745bd649442f5e60e29505b552030e3b0e7321c3307651184ad7647aefcb6fd785f4ed388d143e8b77eddf6b9064cebd0a2113e43cea3fdb0209ce6865e.exe,blaster,2a13cb3e0b9f0e1bec596d06bae1d074,b6fefa279d1fc63e9b0403e45896a7a84d6d1ca982bcc3528229b84b59b1e2fc,0.99,0.973542842840714,0.999934,cnn_lstm,8,0.0,True,0.986998,CRITICAL
558310d493a1ce425ccf8da3ca4005884e27d5e17254c8eaacbfe57ff207b06c05f05ad622c9036925f720ec100af714aa33fd7051da92b4f997aa31b96093dc027574c665019f9b8a6a64f248bd693fe1ba17395f3643386697ce7eebaacf665550e6a2.exe,blaster,49be2eeaf86700c5b51bccc6c4743fdb,d58f601594bf5a2fdf3cd43e8ea7e4b31738602ab1cc400e87843a9565460969,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
586458d4791fdbb3e8a270c3cfcebd4d2c0e3153edf719a6355103e7e0960614ec2e6c14c0e056d4f8f600a251b5c66b50e51787d14dbe452eab462c3408234186dfa3fc6cf25e2171b6f583436832d211c9479ce7f2c6f0c719fa4e1a905646bccd79e3.exe,blaster,76baceb1eaa1ee27642c9932dff4ad61,ebc5166c00b65276acdfe64b7df071155c6ff9dbe3bec3d9a43a2de492f1bc9e,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
586916e7b33a5ad62e0339574aa7f0d01c783fa0010abd6afd15d563b431b0d900750e753d5b653aeb39aa12f501a6e0f2f05890d580294c70745ba8f4265938587b50770c56148b4a64e30ae0d4425c6d98983a02a18c1c3f0d315f4d65db6b3430dd5a.exe,blaster,0482cdb4347c235373cc3bceb875cd08,424a154d3aedd995730eff25d0bc4f7a408f7ac914569c0006ac1d42a79a9316,0.74,0.9997744609342548,1.0,cnn_lstm,100,0.0,True,0.891591,CRITICAL
590481e9c765c3f29d00b149d86e34be3d461b31cdda34189a860c541f276eb6545c6eddc7d7366a78102d5374acf65d5f45d01fc99e8da8536efe5da4a4af1c27c2e8e1cb06181601af57267afe5009bfaa6b023d0c01ddc94136f4b2e60df347844041.exe,blaster,d8ddaefc4d6cc5ce30bf6543b1c25101,ae2b44eca46675f3f00c52f519ad860e212c9535260ab5ef95133d3052941ef0,0.61,1.0,1.0,cnn_lstm,100,0.0,True,0.8375,CRITICAL
592652caba86126004dfaf1833b0b35b47756119d4f2fdf545f8eb16b0aba51438a1a37f0f8f63ea1240b20a67f2a1e67e13f014a8b56bb03cd48816f21551e0fd1ead36f0d1124d0c404449b0266705748a67173c9c3acf73ca78913758b0130972c9df.exe,blaster,eaf13e67dd40e8ffb3fb2cbad338c47e,2770e0409b750dd2cfa23b9f2e1b271f1df9c707b75e7947e5279a6592a32b3c,0.63,1.0,0.0,abstained_no_imports,0,0.0,False,0.794444,CRITICAL
595095a6477ecf19bac6b426086c70d4dd358d2b48b0e8f20c00be92911d9410f60f6e550b7b1ccababdf0f0770ecc1284b2d53cc075ad583e4911dd938fccad05bd931b362f2d6bc90557ccb1653c3e4575f9b534d34428ee94740fbddd61137caeb1e4.exe,blaster,039427c5ef8ed76b4f2a8eb3d724e268,ddfdb23fac7e7d846ef1d5963e2a4e47224d1a775d138365048171c5d1847300,0.75,0.9999827288428323,0.99989,cnn_lstm,7,0.0,True,0.8958,CRITICAL
623117a608a8e0958ae0dae041c7161bf3569fc50034cb016b4bfd7e329634fa3ed2b49a6b4a6fdf22202ed9b17ceb0c9dc28448f0bda3e0ba81b4b6f9a0a94f7e2e3ae5366972d42f41fb0d7b2c84a106d019bad7dbf283841911754b2df22caa61a262.exe,blaster,9ffdd19614c183844223234ef9bab9ac,8f6ebe703e6b9b761043c6d3e79d0ab1326f4d0ca13ddb0f4c56c5ef1b76e88f,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
631497dabfa07eb9435743949f2789ba6859291100a44dbacbe3c4bc16ec008a95a0a7b47e6a30fc02392cc4bf0e6e95a84171b803756692fec16bbde696030c86ba6931deeca3c09cb57bb03d2cabdbf27bf32e09417134f7a5a154885ff0d5cd03a101.exe,blaster,b6b19700b29306bd14fc6434753fc4a5,32c4660f735e96b4ca4b4ae03c02a0265d5e26aac4e4e948d317d82c84c8e27f,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
660184f4305dce13731474f9ce1434f8f223d25011ba6e29188622d48da8d300de1e777cb362b2729f1fe3b26060c85b70945739bfb3163a97974b0d6e9f0f7a351d602de65b699bc8359ac364a5004788922f883072daee14c7202f591e6a7b8324fbfc.exe,blaster,cd9c946efeaf35845f736eb2432a0294,4120bad28d853ff811b5c55983c606a530fde0d24abd8adde3e9b24065894941,0.0,0.954,0.0,abstained_no_imports,0,0.0,False,0.424,MEDIUM
681348e19246b3978843b372323ddccf1d864072ab67265655c984b23120de98ffce20597a53326435a8b3c07d9e94d528afc4ab2def12b39b1b470924f7bfcf05aeed266e22a3cc61a4a097a863ce91dba1e9a41c682ec5c74534fbd7c11e68ce220bf9.exe,blaster,f1be0275931800684b412dfbc153f96c,36b2e4a1604d9320b521bc59a49919fa7b95418cc057fdd9ad89293b5257e2e9,0.99,0.9949587153747536,0.994112,cnn_lstm,3,0.0,True,0.992681,CRITICAL
699874b2776e49d0eb97dafce9728c79b0769747ca77643e6af5e5d2e085dfe002f9f63b78fac0ac891d0c181759958e32b97563823449e9505b6bac4f579de20fb346ce5eb46dadcc5963560de5d841765ad679826405172941c70824136dcad89d1d3c.exe,blaster,d06039cfa608c7b6270465930d24477f,03b99f0a9467f1f692b9db63807936c9ff5c84d1481b49749b72e443b8e211e4,0.6,0.9983333333333334,0.0,abstained_no_imports,0,0.0,False,0.777037,CRITICAL
0700937db0f036fe6e83be9e2f10fdee94f5f652912c392ffc5b266ffb38ff60a1387893457a359d88bc4da33e81aa110321f5114afed0ac894137f4a07df106922b5ce524add2cecc9e72ed73b761dfcae76173a594459671087e43c89f5da7eddb49c9.exe,blaster,b34b4eb999fe3b1b9e03de0cdf59d5e0,1616f16883daa194b473bd1580d1bfeb4168c10e93ffe9ea4056bb67cf064274,1.0,1.0,0.0,abstained_no_imports,0,0.0,False,1.0,CRITICAL
714611bcd03c6e0c3de497f578cdb9f28d2e3acb7c3a2068dbc23a125b508c913f9508d88dac416d65e5d34bc3c6d79ea01f756582dd4017303ed512c3943a23473b341b361ed7018a7bcef7c5a81b10ab1cc71ca0f164241a913ef93950b4bf236a7aea.exe,blaster,75ef5bd05464b214a00b06e2b2ef083d,32755edbc6da93c79c04537410b8dd41130b03ea012c62e1f664890bd6ae8044,0.0,0.9983409794108272,1.0,cnn_lstm,100,0.0,True,0.58278,HIGH
740148e24820a85ef99fcaff386c22b2494e3a02497b31bd1a84358ac8746a958177c8d3b2780eb4c72466c34793aa1793e85e6e4a9013d1985496800f6449f799791c8cdbd59cb0ad1e186228117c42b3866de4e05a229a49e236e855ef6e97eff31ece.exe,blaster,2f94be66f4b3d64d7c200a301dd23158,b9072e4b615553811cbed19300cb7da9adb559ee632b4140bec3321765580752,0.83,0.9999827288428323,0.999842,cnn_lstm,7,0.0,True,0.929121,CRITICAL
791673a6cabf08c13c918361eb3e149001f3fbb9c9e2ea963bc63b534c9a9d56615f8a0e4aa9eedf4e5820f804b48368cf501a4c31582e5b273248f88d96f3173c3c51a6a06086bac368bfb98c8d3a55f2e071650d4c1dc4b06e0a0d60c21b79c03d9cd9.exe,blaster,e948fe460807dce0c95d76ea916100b7,912b13381c8fa39d5957687e5396dc767ecfd99f43b3b95150f70e96715d5f2b,0.85,0.9999726071330562,0.999842,cnn_lstm,7,0.0,True,0.937451,CRITICAL
824579ec28bb200ad533a23b98fcaa228706a297f3f44cce71c8574c74fe694bd90d8a4537ee4eac61e5a65090ff882ce745206e47c296949b9bd0bf77e37dd69de6401e398eae2ba678e6c9f1108f0c1e9a8a6c290c9760912cc622c4c57a4b4e0d2f88.exe,blaster,f1fc298f788b9da8e54d76768f277687,596773622857d4a96dad0a4e8706745089af63fba59bcc4a2cd35f42a3b4eff8,0.0,0.999891304347826,0.0,abstained_no_imports,0,0.0,False,0.444396,MEDIUM
828519a486de2aaf7911a53af6dbcbdc617d020bb2f0a2c46cf44bde123ff0e1b6055ebf8c48c84a3dc17959c5742b08b549c17c3f9c6fa7dfb58494540de90df82dc8c5a9572c91d448e7de5218d6551506d159021c836fa0f7f8fdac8de6766cdf5bba.exe,blaster,6dd5ccfcbe87ca05a7d532c8fe1a10cb,8c2e6e3065351b95afe85c76e623f87756b174b2c60307d3d8f01b5ba3b97f84,0.71,0.9966576900059844,0.0,abstained_no_imports,0,0.0,False,0.837403,CRITICAL
870497d8c436f2bb514d33b1d1d413e781024bb60c1e302a797e3c1694fa9f6190431d62af15861dfde7e11aa85d19b1222b6ed7ea5a1a2c4c5b2b44a89b04d47678e11b18e71c80c1828468aa7d1dd3734106992a618c6466ec101fdb3beea856f412dd.exe,blaster,df1e3d627251cb811f7d8e2e11c3cd85,3f47c6762c61ca482b15309e3fa16571772c5fcf30cf26dcfcf28a0e11d70572,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
871433a5503991a269d5e73ed33df329922294e5b1535a4f10ad8d206319a4b444689437c988b69ba6c1814cf828eefee1181870579c2fb2f6d63b4f7e38b51019f7cb988e4a5bd64f336e619b932660d07bb6dc312549d7f5804037168ce662add818f6.exe,blaster,c8264f7f8824ee98264733149db55202,c6ac604e6fb70c8134cc62db1401fa8c8d16df2c55da14bd711abf1e33c5e016,0.97,0.9996744806020774,1.0,cnn_lstm,70,0.0,True,0.987391,CRITICAL
929927d5148e676c32e7f3d3eacd3314ebbbaacc6010b2fc971e9d5a45047cd3d1876877d82bfb170070a2ff51c0e1f4f4b292b752efde76886e3bda5b0df1e670f18e399c6f2905b4a53871eac80abf3534c397a781ad90289324f038fda3e540ad03f5.exe,blaster,0c9f9066ae429f4780af1457e0a3aceb,8474fe15dffd0da3c6121ef84d07826c2764153b26daa6bd9b071a40a5bf32a3,0.0,1.0,0.824603,cnn_lstm,1,0.0,True,0.539484,MEDIUM
971207e0adbae4361afd89bd7cb0b28972854c710e449267bbf340855c7d76b72338aa1a9515c8726fdd767eb490dfc9860b9ea428ede045456bd1d0197a1184d12199e3dd849c3557a50b491d6f8f617a2e9ce7a54e3e718e2035808d7856de16a03017.exe,blaster,6d4afb1fbd59b9d8b0415d3dfd20e433,a8f801d9e8624c5795709a7f3c8d97ee9bd05a43b15c65ae3e8210ff6600902a,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
978710d5f9aa1011df5b87ef6f677f5b99166bcd97d65230e28c9edb8dd3ff3852c274e90b6b1e776cf75071bb6ee8f6d9bfb7014f83ecdd15c06e5d54a93a7d68b1c85eb5f27d2e90189d7ebea2b2b3835a4391b8ba2a3f0a830573c6955c9bbebe11e9.exe,blaster,dce4ad1091d35dd085aa22c111786816,3ea99fc5858364ba6b044a6f152faa0574f8936776e94de5fdc398fb1b8fb91f,0.0,0.9998866877599129,0.0,abstained_no_imports,0,0.0,False,0.444394,MEDIUM
985307a271d8490e743b0649dbcbf3cb388ba94735a11fc7da2be4890030e8ed8c7642d04296a2e45ca9c9b4bd4a708b9f00c1da309f0aa79c5ea9f75ab41cb09fd1bef78dc0ec0eae036b7ad03aa490622cfcbdd0219b713367a59e6e11814f33172a6b.exe,blaster,dca643e65882508b9c18c5b8664ceb75,cfa8eb6bfed4b043d40c6097079448a73833bb35dc139b0aa55e959f1c2e80f1,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
996030ddcd38482601f5fa5b049c42c9a911e9adb60f70773470c139ba5093066c12623b43c9c3f5a77d6ecd9a822fc2d8baffc88853caae67de65b4e8a65854b5ffe4eeb5ac87b7289ec8e25618c0036d6df90fb4bc2dc5f4bdb2ec5e52b69c4f819ca7.exe,blaster,a8e7b8e22846d6c551d0d0ef00de2120,913ae530ae93d0fdfdb8493ae2278d00987113194c0629da3c9e54b1ee0c1eec,0.82,0.9999827288428323,0.999804,cnn_lstm,7,0.0,True,0.924945,CRITICAL
1353535bc1cd3cf851084950452c95ad47d7760e3aa79fcb00126599b4711e0e8a5d4812aab1897cd52c46122751c48d6196bc38f2e5c991ad90880e9dba2f80af8fdea714e4228db58730d3de475b533e1d5cd79cc6408505b496ebf57399dae8df42f7.exe,blaster,f9af7baff685fa8c260d012a5ce42824,4798f1178206b43c1325240be278dba1525a72c784157a526419c8f5988dbdc8,0.96,0.9973652542372882,1.0,cnn_lstm,100,0.0,True,0.982455,CRITICAL
1716109c9b45193006d778b1b6759e680164c6528741959c457de5f6a1e86bce2d0944621ab85f949588da87a0f190aae0958231bd6a838ac607594c4d54d5262fc933ec2ed46db28779034622f47eefa0f38637da8d4ad77cc7e596b8852e2642b25404.exe,blaster,bed52183a89c8c9de07ad14d91ae583b,52b3d99af31e293262b44d79c15a620520187aca58160cacddd8ad6c884c2c96,0.0,0.9991743127441604,1.0,cnn_lstm,100,0.0,True,0.583058,HIGH
1813612eff786f96575d72cb2700602adb26ab7d90591a8a8e7a7ff20f869f420725c039f21c78196460ab216f1491ea54bd3491f4e685f99fc8fb731d170f00f5664be3cae3d5cd126783b26432b8347195a8ff2deb3241b1f6e779d66dee04696bbcaa.exe,blaster,2855629facc2a2fed74737224fd1d032,ab72a9f9ff08844d6d205087d0d2bd3182d86a2b93c65be70582c89095e4c2ef,0.0,0.999943181818182,1.0,cnn_lstm,100,0.0,True,0.583314,HIGH
1972213fd957a49ab7c0cab084f5f0be84cf10b045687e826137b9e0501c5b8529955eed7901bd2bc498cf8891ec08bbc09eca4bd92e639823da878effd0986fe846b225acb1b93d63d2a72c20fb0ef10b746df8bbce05e777c369ffe25b46ac9d151122.exe,blaster,5259a15714520f0d8dfd8be271c41239,0c77a915b7500f107a8ac6ae144861d37c1c228e33df2628aedab534b8d4ed2a,0.0,1.0,0.0,abstained_no_imports,0,0.0,False,0.444444,MEDIUM
01998357bc3974f6dcbf0dd21037d0088f85dbd919ca550afb4304881312aaf25a7e87e455ccc028142fabc962e8aa5182f6e68958a26ab613e1816489030bd6b4a705243eb09d74bcc3c6052d0fc01313d4abd7dc480892cbc9e870475e51cbc62e2e99.exe,blaster,50d879204fd00e8e8c03ecd1bc891bd0,956cf06cef13cda03b17f0212c826db5d90ac33ef030a9a77979ee59f6307300,1.0,0.9999432546985668,1.0,cnn_lstm,100,0.0,True,0.999981,CRITICAL
